CustomerID; Frecuencia; Monetary_value; Average_price; Recency; Country
13974;1; 28,12; 0,827058824; 49,00; Reino Unido
13975;6;34.22666667;2.390296653;31; Reino Unido
13978;1; 59,28; 0,823333333; 45,00; Reino Unido
13979;1; 104,1;1,317,721,519; 73,00; Reino Unido
13980;1; 10,2; 2,55; 60,00; Reino Unido
13982;4; 37,37;1,227,053,571; 39,00; Reino Unido
13983;5;85.06;30.82473768;39; Reino Unido
13984;4;15.695;1.7825;26; Reino Unido
13985;14;41.67071429;2.18560963;4; Reino Unido
13988;7;55.10857143;1.530106749;19; Reino Unido
13989;1;15; 1,25; 239,00; Reino Unido
13991;5; 10,96; 1,61; 12,00; Reino Unido
13992;1;8.5;0.85;30; Reino Unido
13993;5;37.094;3.467861111;64; Reino Unido
13994;5;53.104;4.698835492;3; Reino Unido
13995;5; 37,68;1,934,241,453; 15,00; Reino Unido
13999;12;53.07;1.885703856;10; Reino Unido
14001;3;85.93333333;2.924358974;45; Reino Unido
14002;2;36.275;2.677307692;134; Reino Unido
14004;6;92.11;2.000521164;43; Reino Unido
14005;3;237.1;0.991603376;9; Reino Unido
14006;2; 41,85;2,233,333,333; 241,00; Reino Unido
14009;2; 33,55;2,155,952,381; 198,00; Reino Unido
14013;2; 19,6; 1,23; 110,00; Reino Unido
14014;1; 78,62; 0,604769231; 77,00; Reino Unido
14015;1;15; 3,75; 52,00; Reino Unido
14016;4; 190,95;2,070,762,195; 161,00; EIRE
14019;2; 57,1;17,625; 46,00; Reino Unido
14020;2;13.645;6.42;16; Reino Unido
14021;1; 25,2; 2,1; 211,00; Reino Unido
14023;2; 21,4; 5,35; 7,00; Reino Unido
14024;2; 33,75;1,666,666,667; 121,00; Reino Unido
14029;2; 69,05;5,692,857,143; 63,00; Reino Unido
14030;8;28.14;2.468315741;18; Reino Unido
14031;11;87.84909091;4.259133367;21; Reino Unido
14032;10;38.264;2.492173377;2; Reino Unido
14034;3;15.01;1.581846154;22; Reino Unido
14035;3; 38,24;2,399,222,222; 28,00; Reino Unido
14036;1; 19,5; 1,95; 284,00; Reino Unido
14037;1; 16,1;4,025; 364,00; Reino Unido
14038;3; 64,46;1,793,118,687; 78,00; Reino Unido
14039;1;16.6;4.15;33; Reino Unido
14040;8; 39,71;2,703,700,907; 61,00; Reino Unido
14041;1; 7,65; 0,85; 266,00; Reino Unido
14044;4;16.835;2.332361111;26; Reino Unido
14045;1;132; 1,65; 337,00; Reino Unido
14047;3;105.4333333;4.603333333;8; Reino Unido
14048;2;24.775;2.4125;277; Reino Unido
14049;5;161.714;2.484158969;16; Reino Unido
14050;2;20.025;1.46;31; Reino Unido
14051;13;96.85384615;4.518717949;8; Reino Unido
14052;1;24.04;2.185454545;19; Reino Unido
14054;1; 26,46;1,202,727,273; 65,00; Reino Unido
14055;1;415;4.15;106; Reino Unido
14056;24;37.81625;2.447211179;1; Reino Unido
14057;13;57.58461538;1.843064106;23; Reino Unido
14059;1; 19,8; 4,95; 266,00; Reino Unido
14060;14;59.93428571;1.560753456;22; Reino Unido
14062;7;173.9085714;3.870952381;9; Reino Unido
14064;4;53.7325;1.480842423;29; Reino Unido
14066;1; 15,3; 2,55; 266,00; Reino Unido
14067;2;12.805;1.013911565;63; Reino Unido
14068;1; 28,5; 4,75; 320,00; Reino Unido
14071;9;25.12222222;2.327929894;3; Reino Unido
14073;1; 28,52;1,426; 32,00; Reino Unido
14075;1; 29,7; 4,95; 19,00; Reino Unido
14076;1; 9,75; 3,25; 129,00; Reino Unido
14077;4;11.885;2.686428571;78; Reino Unido
14078;5; 23,64;26,225; 101,00; Reino Unido
14080;1; 10,2; 0,85; 32,00; Reino Unido
14081;2;48.045;0.761613278;302; Reino Unido
14082;1; 9,6;1,371,428,571; 364,00; Reino Unido
14083;4; 30,31;2,394,391,892; 4,00; Reino Unido
14085;15;34.31133333;1.493223206;2; Reino Unido
14087;1;26.28;1.010769231;2; Reino Unido
14088;9;650.9066667;3.662706476;10; Reino Unido
14089;1; 1,25; 1,25; 56,00; Reino Unido
14092;12;38.12583333;3.015692641;7; Reino Unido
14093;1; 41,14; 0,894347826; 12,00; Reino Unido
14096;20;259.379;129.1298478;4; Reino Unido
14098;1; 0,21; 0,21; 36,00; Reino Unido
14099;10;35.827;2.875225646;16; Reino Unido
14100;1; 52,45;2,760,526,316; 137,00; Reino Unido
14101;3;220.2;1.899593496;73; Reino Unido
14102;6;51.95833333;2.356282541;11; Reino Unido
14104;2; 45,2; 43,85; 154,00; Reino Unido
14105;1; 224,39;1,536,917,808; 239,00; Reino Unido
14107;6;41.605;1.468829588;96; Reino Unido
14108;2; 27,71;23,875; 30,00; Reino Unido
14109;1; 58,9;1,280,434,783; 72,00; Reino Unido
14110;8;112.39875;2.559261843;42; Reino Unido
14112;5; 51,52;2,222,142,857; 40,00; Reino Unido
14113;4; 31,77;2,436,632,653; 3,00; Reino Unido
14114;2; 26,85; 9,3; 273,00; Reino Unido
14116;5; 35,84;3,057,818,182; 19,00; Reino Unido
14121;4;53,925;1,687,631,579; 3,00; Reino Unido
14125;3; 117,83;20,185,429; 10,00; Reino Unido
14126;2; 183,89;1,155; 7,00; Reino Unido
14127;2;29.27;1.495606061;122; Reino Unido
14128;2; 41,05;1,952,060,932; 60,00; Reino Unido
14129;3;57.58333333;2.832956259;17; Reino Unido
14130;1; 35,25;3,204,545,455; 319,00; Reino Unido
14132;9;44.26666667;0.939805478;2; Reino Unido
14133;4; 28,21;97,175; 129,00; Reino Unido
14135;7;77.52142857;2.833598758;1; Reino Unido
14138;2; 47,16;1,966,704,545; 1,00; Reino Unido
14139;1; 116,4; 0,97; 46,00; Reino Unido
14140;2;54.225;1.701428571;3; Reino Unido
14141;3; 35,05;3,013,333,333; 2,00; Reino Unido
14142;1; 41,58; 0,63; 373,00; Reino Unido
14143;1;32;5.333333333;133; Reino Unido
14145;1;594; 4,95; 156,00; Reino Unido
14146;6; 67,66;17,196,028; 8,00; Reino Unido
14147;1;15; 1,25; 78,00; Reino Unido
14149;1; 33,32;1,666; 220,00; Reino Unido
14150;2; 17,7; 1,05; 35,00; Reino Unido
14152;2; 42,32; 0,847272727; 75,00; Reino Unido
14154;1; 179,4; 14,95; 239,00; Reino Unido
14156;45;292.2622222;2.909714498;9; EIRE
14157;3;12.92666667;2.812539683;19; Reino Unido
14158;1; 43,84; 0,755862069; 40,00; Reino Unido
14159;13;51.88769231;1.366297903;19; Reino Unido
14161;3;44.37666667;2.60626634;215; Reino Unido
14162;2; 12,89;2,176; 173,00; Reino Unido
14163;3; 49,5; 5,15; 87,00; Reino Unido
14164;2; 218,9; 1,56; 70,00; Reino Unido
14165;1; 45,33;22,665; 275,00; Reino Unido
14167;3;18.96666667;4.888333333;165; Reino Unido
14171;1; 49,5;3,535,714,286; 98,00; Reino Unido
14173;1; 0,55; 0,55; 45,00; Reino Unido
14174;1;27; 1,5; 33,00; Reino Unido
14175;4;56.175;2.575021251;51; Reino Unido
14176;1;15; 3,75; 297,00; Reino Unido
14177;3; 5,3; 2,65; 95,00; Reino Unido
14178;6;21.75833333;0.929414917;8; Reino Unido
14179;2;24.655;4.059;40; Reino Unido
14180;19;20.66052632;9.432631579;29; Reino Unido
14184;1; 17,4; 1,45; 66,00; Reino Unido
14185;1; 19,9; 9,95; 331,00; Reino Unido
14188;3;67.26666667;2.095196078;30; Reino Unido
14189;13;30.57769231;1.123602292;2; Reino Unido
14191;12;37.11333333;2.060262966;1; Reino Unido
14193;1; 72,3;1,721,428,571; 269,00; Reino Unido
14194;21;61.71047619;2.454215944;4; Reino Unido
14195;1;51; 12,75; 252,00; Reino Unido
14198;4;17.3375;3.525;4; Reino Unido
14199;1; 10,2; 0,85; 218,00; Reino Unido
14201;2; 40,49; 0,52295082; 80,00; Reino Unido
14204;1; 20,62;2,291,111,111; 2,00; Reino Unido
14205;1; 15,9; 7,95; 264,00; Reino Unido
14206;1; 11,7; 1,95; 239,00; Reino Unido
14209;5; 26,6;4,831,666,667; 121,00; Reino Unido
14210;5; 31,61;268,046,176; 105,00; Reino Unido
14211;8;26.73875;3.49625;53; Reino Unido
14212;1; 194,4; 0,6075; 89,00; Reino Unido
14213;1; -367,2; 7,65; 371,00; Reino Unido
14214;3; 43,03;1,809,653,188; 50,00; Reino Unido
14215;5; 44,88; 0,992248366; 11,00; Reino Unido
14216;3; 33,38;4,716,666,667; 8,00; Reino Unido
14217;10;20.856;3.776735294;1; Reino Unido
14218;1;30; 1,25; 42,00; Reino Unido
14219;1; 4,68; 0,39; 4,00; Reino Unido
14220;1; 25,2; 2,1; 247,00; Reino Unido
14221;8;60.825;1.572969458;42; Reino Unido
14222;1; 59,04; 0,72; 177,00; Reino Unido
14223;3; 31,65;2,976,666,667; 92,00; Reino Unido
14224;4;35.6575;6.156111425;110; Reino Unido
14226;4;83.4225;5.544464286;29; Reino Unido
14227;7;34.14285714;2.687524753;26; Reino Unido
14229;3;72.33333333;3.842067124;51; Reino Unido
14231;3; 20,65;5,405,555,556; 183,00; Reino Unido
14232;6;26.34333333;1.537171893;42; Reino Unido
14233;2; 0,645; 1,67; 43,00; Reino Unido
14234;4;20.1075;0.703480691;22; Reino Unido
14235;3;72;1.41618123;75; Reino Unido
14236;2; 100,35;2,838,235,294; 80,00; Reino Unido
14238;1;20; 1,25; 326,00; Reino Unido
14239;7;44.82857143;4.220306122;43; Reino Unido
14240;1; 92,25;2,365,384,615; 30,00; Reino Unido
14241;1;45;2.8125;183; Reino Unido
14242;1; 17,7; 2,95; 234,00; Reino Unido
14243;11;22.40727273;2.681718615;38; Reino Unido
14245;4; 33,66;2,891,238,095; 176,00; Reino Unido
14246;3;67.20666667;1.669;110; Reino Unido
14250;3; 78,82;2,599,714,068; 7,00; Reino Unido
14251;3; 59,22;1,324,222,222; 10,00; Reino Unido
14256;2; 76,91;2,921,346,154; 260,00; Reino Unido
14257;3;99.15;3.425595238;123; Reino Unido
14258;7;206.0342857;4.597060008;89; Reino Unido
14259;1; 56,1; 1,65; 141,00; Reino Unido
14261;1; 54,6; 1,95; 78,00; Reino Unido
14262;6;42.36666667;1.633055556;8; Reino Unido
14264;1; 32,3;2,484,615,385; 154,00; Reino Unido
14265;1;20.28;1.69;109; Sin especificar
14267;3;79.79333333;2.543690476;162; Reino Unido
14270;1; 42,9; 1,43; 331,00; Reino Unido
14271;1; 5,04; 0,42; 225,00; Reino Unido
14272;2;26.855;0.622040816;73; Reino Unido
14273;2; 38,85;2,134,230,769; 136,00; Reino Unido
14276;4;35.225;2.414583333;98; Reino Unido
14277;3;196.6066667;2.037947415;15; Francia
14282;11;32.60454545;1.524264612;3; Reino Unido
14284;3;29.88333333;4.042857143;30; Reino Unido
14285;3; 75,94;2,224,666,667; 21,00; Reino Unido
14286;4; 106,86; 0,841928197; 23,00; Reino Unido
14288;2;20.475;7.595454545;212; Reino Unido
14289;6;17.01333333;5.521666667;8; Reino Unido
14290;5; 39,99;3,404,844,156; 11,00; Reino Unido
14291;7;51.59142857;2.314918546;1; Reino Unido
14292;4;123.27;3.191902174;88; Reino Unido
14293;3; 32,1;1,944,444,444; 3,00; Reino Unido
14297;2; 12,6; 1,05; 17,00; Reino Unido
14298;30;185.3353333;1.421368485;3; Reino Unido
14299;9;23.86111111;2.120102391;8; Reino Unido
14301;1;60; 1,25; 117,00; Reino Unido
14304;1; 15,9; 7,95; 222,00; Reino Unido
14305;3;72.73333333;2.094952023;71; Reino Unido
14306;2;183.095;5.025096154;79; Reino Unido
14307;6;76.88833333;2.183928409;88; Reino Unido
14309;6;36.61166667;2.437393791;8; Reino Unido
14311;1;33;1.1;242; Reino Unido
14312;6;32.475;2.311842105;46; Reino Unido
14315;4;67.2625;2.732632212;44; Reino Unido
14317;1; 13,2; 0,55; 64,00; Reino Unido
14320;3; 13,24;1,473,333,333; 206,00; Reino Unido
14321;5;45,164; 0,635555167; 10,00; Reino Unido
14323;2; 43,95;2,659,615,385; 114,00; Reino Unido
14326;1; 16,8; 2,1; 242,00; Reino Unido
14329;6; 108,78;20,072,809; 17,00; Reino Unido
14331;2; 20,85;2,481,818,182; 124,00; Reino Unido
14332;1; 39,6; 1,65; 66,00; Reino Unido
14333;1; 88,9;6,838,461,538; 67,00; Reino Unido
14334;8;38.455;3.510746891;16; Reino Unido
14335;2; 15,04;2,167,142,857; 16,00; Alemania
14336;4; 51,98;1,734,071,429; 16,00; Reino Unido
14338;1;112.2;1.753125;196; Reino Unido
14339;2; 9,79;2,885; 234,00; Reino Unido
14341;7;36.08857143;2.284474818;45; Reino Unido
14342;2; -12,45; 3,95; 206,00; Reino Unido
14344;5; 29,34;4,498,916,667; 127,00; Reino Unido
14346;2; 72,66;3,720,277,778; 120,00; Reino Unido
14348;1; 19,8; 1,65; 260,00; Reino Unido
14349;1; 12,51;156,375; 10,00; Reino Unido
14350;1;49.56;1.0325;274; Reino Unido
14351;1;51;4.25;164; Reino Unido
14352;1;87.15;2.026744186;234; Reino Unido
14353;1;15; 1,25; 215,00; Reino Unido
14354;1; 7,8; ??0,65; 30,00; Reino Unido
14355;1; 43,2; 3,6; 365,00; Reino Unido
14356;3; 36,32;2,119,710,145; 73,00; Reino Unido
14357;1;23.06;1.647142857;43; Reino Unido
14359;3;44.06666667;2.489069264;19; Reino Unido
14360;4;40.7075;4.465758929;31; Reino Unido
14362;1; 14,23; 0,748947368; 22,00; Reino Unido
14364;8;78.85125;3.482652941;108; Reino Unido
14367;17;76.89823529;2.723782304;8; Reino Unido
14368;1;17;4.25;319; Reino Unido
14371;1; 19,8; 4,95; 295,00; Reino Unido
14373;1; 10,2; 0,85; 358,00; Reino Unido
14375;1; 20,59;1,372,666,667; 185,00; Reino Unido
14377;2; 39,95; 5,6; 191,00; Reino Unido
14379;2;23.415;1.037351779;44; Reino Unido
14381;1; 14,2; 1,42; 52,00; Reino Unido
14382;1; 74,56; 0,665714286; 26,00; Reino Unido
14383;2;17,925;3,205; 38,00; Reino Unido
14385;2; 12,5; 1,25; 9,00; Reino Unido
14386;1;65; 2,5; 296,00; Reino Unido
14387;3;82.78666667;2.429963757;32; Reino Unido
14388;9;36.72444444;2.862172215;8; Reino Unido
14389;4;20.125;1.791875;65; Reino Unido
14390;8;77.835;2.397806505;10; Reino Unido
14395;10;37.816;2.669552915;2; Reino Unido
14396;2;31.915;2.0766;65; Reino Unido
14397;6;34.56666667;1.566666667;5; Reino Unido
14400;1; 102,65;1,532,089,552; 149,00; Reino Unido
14401;9;34.48888889;0.769269294;4; Reino Unido
14403;2; 213,35;4,775; 217,00; Reino Unido
14404;5;46.412;2.304934556;108; Reino Unido
14406;1; 20,8; 2,08; 119,00; Reino Unido
14407;3;118.6933333;2.848727273;141; Reino Unido
14408;4;66.455;1.696467532;10; Reino Unido
14409;4; 81,85;1,797,929,688; 71,00; Reino Unido
14410;11;6.533636364;2.619986631;15; Reino Unido
14411;1; 174,6; 4,85; 310,00; Reino Unido
14412;2; 120,81;2,965,555,556; 42,00; Reino Unido
14413;1; 11,4; 2,85; 362,00; Reino Unido
14414;5; 40,84; 0,651899371; 99,00; Reino Unido
14415;15;45.40866667;2.887095108;1; Reino Unido
14416;1; 44,52;1,484; 42,00; Reino Unido
14418;3;50.37333333;0.891262435;3; Reino Unido
14419;6;23.24666667;2.170526691;10; Reino Unido
14420;1; 29,76; 1,24; 99,00; Reino Unido
14421;2; 32,49; 1,39; 57,00; Reino Unido
14422;6;76.13166667;2.308112891;0; Reino Unido
14426;8;22.185;2.521718045;18; Reino Unido
14427;1; 36,84;23,025; 63,00; Reino Unido
14428;4;38.6875;5.478392857;7; Reino Unido
14431;2;23.425;7.521153846;298; Reino Unido
14432;6;45.53833333;2.375833428;9; Reino Unido
14434;2; 141,6; 7,08; 60,00; Reino Unido
14436;1; 7,8; ??0,65; 98,00; Reino Unido
14439;1; 591,4;46,203,125; 319,00; Grecia
14440;3;85.10666667;3.046923077;8; Reino Unido
14441;3;39.53333333;5.902380952;0; Reino Unido
14442;4;48.1125;5.768120393;1; Islas del Canal
14443;3;6,799,666,667;1,822,336,523; 53,00; Reino Unido
14446;4;26.285;1.672199901;0; Reino Unido
14447;4;35.925;2.026442308;18; Reino Unido
14448;1; 7,7;1,925; 364,00; Reino Unido
14449;4;21.155;1.569274038;18; Reino Unido
14450;3; 21,45;4,125; 180,00; Reino Unido
14451;2;29.29;1.220079491;60; Reino Unido
14452;2; 15,8;235,547,619; 10,00; Reino Unido
14453;1; 13,65; 4,55; 190,00; Reino Unido
14456;9;45.55555556;1.381809574;5; Reino Unido
14457;1; 5,04; 0,42; 310,00; Reino Unido
14459;1; 203,1;2,476,829,268; 155,00; Reino Unido
14460;2; 39,6; 0,34; 110,00; Reino Unido
14461;3;91.07333333;2.977667507;148; Reino Unido
14462;9;25.26222222;2.243416856;66; Reino Unido
14463;1; 175,2; 10,95; 98,00; Reino Unido
14465;3;73.35666667;3.300894661;246; Reino Unido
14466;4;43.8125;2.806818182;73; Reino Unido
14467;4; 23,7;5,420,089,286; 17,00; Reino Unido
14470;2;33.115;1.854393939;11; Reino Unido
14472;8;31.32875;1.759231925;103; Reino Unido
14473;1; 68,04;14,175; 74,00; Reino Unido
14474;1; 76,2;238,125; 46,00; Reino Unido
14475;2;31.125;6.103125;71; Reino Unido
14476;1; 18,3;1,307,142,857; 257,00; Reino Unido
14477;2; 110,3;1,935; 19,00; Reino Unido
14479;1; 17,7; 2,95; 365,00; Reino Unido
14480;1;15; 1,25; 11,00; Reino Unido
14481;2; 70,7;1,938,125; 164,00; Reino Unido
14482;4;55.675;1.63719053;18; Reino Unido
14483;1; 25,2; 2,1; 281,00; Reino Unido
14484;1; 78,8;1,094,444,444; 50,00; Reino Unido
14485;1; 29,5;36,875; 38,00; Reino Unido
14487;6; 32,75;340,263,163; 26,00; Reino Unido
14488;2; 64,7;1,341,847,826; 51,00; Reino Unido
14489;1; 35,5; 1,42; 207,00; Reino Unido
14491;2; 33,7;3,746,428,571; 175,00; Reino Unido
14493;5;47.148;1.611333333;7; Reino Unido
14496;2;89.175;3.112745098; ??311.00; Reino Unido
14497;1; 26,76; 0,743333333; 309,00; Reino Unido
14498;5; 85,62;2,148,573,418; 42,00; Reino Unido
14499;3;27.18333333;1.551862434;26; Reino Unido
14501;1; 19,35; 6,45; 319,00; Reino Unido
14502;11;25.01090909;3.011974569;19; Reino Unido
14503;6;92.785;1.777130033;3; Reino Unido
14504;2;10.04;1.462;243; Reino Unido
14505;9;74.32444444;3.064896332;17; Reino Unido
14506;5; 55,54;4,363,159,408; 17,00; Reino Unido
14507;6;63.43166667;1.972179487;23; Reino Unido
14508;2; 12,95;2.030555556; 22,00; Reino Unido
14511;6;17.96333333;1.835512821;11; Reino Unido
14512;2;23.835;13.185;187; Reino Unido
14513;2;45.425;2.816666667;206; Reino Unido
14514;3;41.35;4.298748044;61; Reino Unido
14515;5;45.846;3.180512181;17; Reino Unido
14517;2; 37,6;5,783,333,333; 33,00; Reino Unido
14518;1; 17,9; 8,95; 64,00; Reino Unido
14522;2; 68,05;1,976,470,588; 92,00; Reino Unido
14524;8;20.6375;2.96637987;71; Reino Unido
14525;9;82.18555556;1.371901673;19; Reino Unido
14527;50;11.2018;7.37254557;2; Reino Unido
14528;1; 14,25; 0,678571429; 37,00; Reino Unido
14529;3;25.99333333;1.931963938;60; Reino Unido
14530;6;49.465;2.55039018;25; Reino Unido
14532;3; 27,55;4,288,095,238; 236,00; Reino Unido
14533;3; 21,04;1,006,666,667; 68,00; Reino Unido
14534;17;27.54117647;2.233717367;2; Reino Unido
14535;3;98.88333333;1.833177971;60; Reino Unido
14536;1; 17,1; 2,85; 259,00; Reino Unido
14537;1; 40,68; 3,39; 57,00; Reino Unido
14538;2; 52,4; 4,06; 64,00; Reino Unido
14539;2; 30,66; 0,771; 15,00; Reino Unido
14540;2;16.075;1.6;75; Reino Unido
14541;6;33.07666667;3.134166667;58; Reino Unido
14543;8;66.1925;5.530069444;30; Reino Unido
14544;2;181.585;1.151491241;24; Reino Unido
14546;6;46.675;2.680152027;5; Reino Unido
14547;6;52.61666667;1.461490974;12; Reino Unido
14549;1;26.05;2.894444444;311; Reino Unido
14550;1; 9,96; 2,49; 10,00; Reino Unido
14552;1; 11,13;2,226; 151,00; Reino Unido
14553;5; 11,86;120,495; 19,00; Reino Unido
14554;4;90.125;1.6669785;10; Reino Unido
14555;2;15.175;2.6;57; Reino Unido
14557;2;-102.27;1.404117647;64; Reino Unido
14560;9;39.91777778;4.897478632;39; Reino Unido
14561;3;28.93333333;1.263333333;75; Reino Unido
14562;19;20.13105263;2.726651857;3; Reino Unido
14565;4;98.515;3.264949095;95; Reino Unido
14567;2;183.78;4.201666667;56; Reino Unido
14569;1; 125,35;2,558,163,265; 1,00; Reino Unido
14570;1; 8,4; 2,1; 280,00; Reino Unido
14572;7;48.62428571;5.717762178;40; Reino Unido
14573;8;18.12375;7.917948718;182; Reino Unido
14577;4;26.7725;1.97133547;12; Reino Unido
14578;1; 11,7;2,925; 3,00; Reino Unido
14581;1; 22,9;1,526,666,667; 16,00; Reino Unido
14582;1; 33,65;1,246,296,296; 40,00; Reino Unido
14583;5;32,704;1,722,504,942; 5,00; Reino Unido
14584;4;24.4825;2.841333333;169; Reino Unido
14585;1; 13,36; 1,67; 50,00; Reino Unido
14586;1; 54,6; 0,65; 276,00; Reino Unido
14587;8;21.05;2.014793836;184; Reino Unido
14591;4; 20,9;2,924,583,333; 15,00; Reino Unido
14592;3;13.59333333;1.129893939;35; Reino Unido
14593;3;18;1.29014245;21; Reino Unido
14594;2;15.475;1.552631579;7; Reino Unido
14595;4;70.2975;3.409535714;19; Reino Unido
14597;1; 87,54;1,621,111,111; 11,00; Reino Unido
14598;1; 21,55; 0,582432432; 44,00; Reino Unido
14600;1; 30,65;4,378,571,429; 305,00; Reino Unido
14606;91;15.6610989;2.476697618;1; Reino Unido
14607;9;110.3333333;1.903888889;15; Reino Unido
14608;1;90; 3,75; 4,00; Reino Unido
14616;1;10.08;0.42;284; Reino Unido
14618;1; 35,7; 5,95; 337,00; Reino Unido
14619;2;-2,485;1,481,428,571; 239,00; Reino Unido
14620;3;13.20666667;2.526666667;204; Reino Unido
14621;5;27.162;4.187176471;1; Reino Unido
14622;1; 26,3;1,461,111,111; 184,00; Reino Unido
14623;4;24.9075;3.134895833;32; Reino Unido
14624;2; 17,7; 1,15; 57,00; Reino Unido
14625;2;78.225;5.144497608;196; Reino Unido
14626;4;60.5525;4.099464286;23; Reino Unido
14627;1; -7,2; 3,6; 311,00; Reino Unido
14628;2;35.015;1.1575;91; Reino Unido
14629;2;61.975;3.191031746;4; Reino Unido
14631;3; 25,18; 0,906239316; 50,00; Reino Unido
14633;1; 74,5;6.208333333;266; Reino Unido
14636;2; 40,3;28,875; 36,00; Reino Unido
14638;1;79.06;1.363103448;50; Reino Unido
14639;6;39.42666667;2.981601732;52; Reino Unido
14640;6;31.87166667;3.595238095;24; Reino Unido
14642;1; 19,8; 4,95; 58,00; Reino Unido
14643;1; 52,26;1,742; 358,00; Reino Unido
14644;1; 59,8; 14,95; 67,00; Reino Unido
14645;1; 93,72;1,562; 156,00; Reino Unido
14646;48;647.813125;2.271736349;2; Países Bajos
14647;1; 20,25;253,125; 201,00; Reino Unido
14649;4;41.8475;2.678978261;4; Reino Unido
14651;2;67.965;1.990739348;67; Reino Unido
14652;1; 2,95; 2,95; 77,00; Reino Unido
14653;5; 63,23;3,400,086,839; 1,00; Reino Unido
14655;4;135.9875;2.357352941;8; Reino Unido
14656;2;5.565;1.855;169; Reino Unido
14657;4;31.1925;1.605839947;17; Reino Unido
14658;2; 31,92;5,923,166,667; 5,00; Reino Unido
14659;9;24.96555556;3.079781308;8; Reino Unido
14660;1; 8,7; 1,45; 100,00; Reino Unido
14661;1; 10,2; 2,55; 26,00; Reino Unido
14662;4;28.3825;3.474459707;28; Reino Unido
14664;2;32,745;1,480,292,398; 19,00; Reino Unido
14665;5;12,388;2,933,316,527; 60,00; Reino Unido
14666;1; 19,8; 1,65; 24,00; Reino Unido
14667;23;44.78478261;3.017261648;10; Reino Unido
14669;3;43.23666667;1.222145881;241; Reino Unido
14670;2;15.605;1.553666667;280; Reino Unido
14672;2; 8,65;1,933,333,333; 234,00; Reino Unido
14673;5;68.884;2.013;3; Reino Unido
14675;1; 29,54;1,406,666,667; 16,00; Reino Unido
14676;2; 81,2;4,525; 78,00; Reino Unido
14680;14;200.9314286;2.652075844;71; Reino Unido
14684;4;22.705;1.325597527;25; Reino Unido
14687;1; 19,8; 1,65; 106,00; Reino Unido
14688;14;30.98357143;1.438776238;7; Reino Unido
14689;1;35; 1,25; 208,00; Reino Unido
14690;3; 18,72;1,738,518,519; 44,00; Reino Unido
14691;5;37.072;2.995428571;30; Reino Unido
14692;4;19.2625;2.750694444;137; Reino Unido
14696;6;20.14333333;2.254553191;4; Reino Unido
14697;2; 12,3;5,164,285,714; 218,00; Reino Unido
14698;4;349,425;2,493,691,537; 1,00; Reino Unido
14700;3; 117,29;191,334,238; 32,00; Reino Unido
14701;10;24.656;2.55357732;10; Reino Unido
14702;16;26.49125;3.182854257;1; Reino Unido
14703;1; 61,98;1,936,875; 14,00; Reino Unido
14704;7;21.92428571;1.998671995;19; Reino Unido
14708;1; 37,5;2,083,333,333; 2,00; Reino Unido
14709;12;31.50833333;3.196405229;15; Reino Unido
14710;4;20.4275;1.940131579;14; Reino Unido
14711;11; 13,28;2,873,383,394; 10,00; Reino Unido
14712;3;72.36333333;2.709795918;29; Reino Unido
14713;9;23.36111111;1.661159692;29; Reino Unido
14714;1; 31,5; 3,15; 24,00; Reino Unido
14715;4;20.525;2.9625;24; Reino Unido
14716;2; 34,73; 0,878130081; 43,00; Reino Unido
14719;5;24.628;1.321362179;1; Reino Unido
14720;2;12,375; 8,8; 5,00; Reino Unido
14722;1; 15,38;2,563,333,333; 147,00; Reino Unido
14723;5; 21,53;2,959,404,762; 10,00; Reino Unido
14725;1; 72,58;1,961,621,622; 24,00; Reino Unido
14727;1; 17,7; 2,95; 274,00; Reino Unido
14729;1; 29,85;1,297,826,087; 373,00; Reino Unido
14730;8;30.0375;1.551376953;1; Reino Unido
14731;3; 31,43;2,351,904,762; 47,00; Reino Unido
14732;8;44.70125;3.668552381;8; Reino Unido
14733;9;119.1911111;4.477598219;16; Reino Unido
14735;14;48.00714286;3.401799451;3; Reino Unido
14737;2;38.025;2.7;3; Reino Unido
14738;5;43.616;2.241;42; Reino Unido
14739;6;69.06;2.578717949;2; Reino Unido
14740;4;31.1625;2.387094156;191; Reino Unido
14741;4;35.9625;2.002058824;11; Reino Unido
14744;2;5.375;0.7;312; Reino Unido
14745;3;47.44666667;0.979395302;112; Reino Unido
14747;1;15; 1,25; 249,00; Reino Unido
14748;4;46.765;1.041306818;29; Reino Unido
14752;1; 39,6; 1,65; 43,00; Reino Unido
14753;1; 54,9;2,111,538,462; 87,00; Reino Unido
14754;2;25.83;1.034705882;44; Reino Unido
14755;9;60.19555556;2.409088587;9; Reino Unido
14756;1; 123,73;2,525,102,041; 15,00; Reino Unido
14757;1; 54,3;3,016,666,667; 75,00; Reino Unido
14758;3; 28,15;875,952,381; 144,00; Reino Unido
14759;3;60.90666667;3.743888889;4; Reino Unido
14760;1; 51,7; 2,35; 297,00; Reino Unido
14762;1; 5,04; 0,42; 263,00; Reino Unido
14765;2;10.475;5.2375;29; Reino Unido
14766;6;45.61666667;2.698792436;8; Reino Unido
14769;8;138.63625;1.113820724;2; Reino Unido
14770;2;37,995; 3,78; 232,00; Reino Unido
14772;1; 12,75; 12,75; 112,00; Reino Unido
14775;3; 46,06; 0,942323232; 58,00; Reino Unido
14776;8;26,625; 0,977856506; 51,00; Reino Unido
